# Force,Distance
0.03460353334884694,7.1782013443723915
0.16762522144996805,7.150620084350548
0.16012475865045314,7.120508210054577
0.08686246660181955,7.084300755658447
0.3048632519935243,7.091950530543658
0.0649710409610212,7.129943881360653
0.1323609789265921,7.1583449356183095
0.21071113494540547,7.192514349968375
0.07459045290281241,7.225076622559818
0.06974855304157093,7.261109168270455
0.039364767262750434,7.291002214341857
0.036399545144599976,7.319742924955561
0.02055048824123351,7.356395317840445
0.13991085656803345,7.388441741009537
0.07005843500867497,7.420944040156856
0.11071947482932663,7.453495469719085
0.07667178820346397,7.486673172719206
0.06178412500846231,7.515271175180951
0.18634538512173274,7.548754371195882
0.014680993011898463,7.584024401829655
0.0929932050229395,7.608365256397734
0.2873195889622678,7.646315822924491
0.011538711572413414,7.675385475367481
0.1988929247057746,7.70982282355066
0.1584528064145588,7.740503608075731
0.1501082829925559,7.775928712442907
0.11837321514724265,7.8061383561900755
0.048360935924742415,7.835758771422892
0.1792639253581404,7.869477183867305
0.1920712349743178,7.900669591757433
0.21011896331048266,7.93751316391168
0.06937207027253012,7.969325957019231
0.21744181836191984,8.001215408694414
0.06167223610384825,8.028637081952912
0.07431749000265024,8.061682615979912
0.1879965345936969,8.097705969627514
0.13605533787071453,8.12903543870275
0.16813550123974186,8.158825179336125
0.12727493720705796,8.193876757148445
0.13893364152389368,8.226186610579804
0.16509524370295525,8.258385772894025
0.3174880881770196,8.289366836829233
0.12995028823134988,8.322628678534027
0.1921175205548614,8.356254092483509
0.14739384616995957,8.384029437006268
0.212280948657511,8.418015521529123
0.304745995261171,8.452036747174747
0.27098723899367677,8.484645028956512
0.1113399375248655,8.517738761459047
0.19189967697186192,8.551414051527157
0.10966698968196753,8.578946785323723
0.20701415902115977,8.614414333167337
0.15204611157373937,8.640892957219465
0.18098511300011116,8.67901123602696
0.36543637283770136,8.709577005148068
0.2913106298586849,8.7392433235408
0.27247940493550976,8.771732645529823
0.36045055088433703,8.804748622037783
0.39730391630983514,8.83912942373736
0.18939020516914407,8.87383973189314
0.37333765198061086,8.899924092423172
0.2714472700523477,8.932909574296492
0.24709083988354083,8.968469038839906
0.23610176127541965,9.00259618364359
0.35048737538558533,9.032995804043754
0.3140440958352484,9.064072160439574
0.36815791627536193,9.099409435555462
0.4117657771056059,9.129946485840858
0.4199040746754209,9.161159597948874
0.4390243083144119,9.191321177570096
0.31146439312969465,9.225277047295387
0.40636159048115317,9.257566389469899
0.4293698530984283,9.289722752217523
0.42126895810913906,9.319505049095447
0.4392596795182259,9.357259057884498
0.433619205405538,9.38407596577479
0.5025866777938958,9.419975980367804
0.3030546519405071,9.452599434004677
0.256962137504335,9.481777103057357
0.5366558615819835,9.517233132078868
0.6116154345795994,9.549628899616923
0.45313910311907113,9.580177632130596
0.5348393654361462,9.612759837146138
0.5045404318157151,9.646953311005609
0.4831165195859649,9.677554021254288
0.5729045519587913,9.712716585105328
0.4639059666527216,9.742909097738359
0.39209653105032405,9.774668183549496
0.629198822560166,9.809917099930136
0.569009989611278,9.838124802366695
0.42828025114235524,9.869161677046392
0.49048802796456,9.901161483635642
0.48072348142566185,9.935703731521112
0.4435378454513844,9.969077054793798
0.5023218247448775,10.000500410041806
0.628720096172738,10.030794924858318
0.5228651899441554,10.067302625823052
0.41933686662692815,10.098152705624493
0.5944219322005546,10.129671506982914
0.6303474706967451,10.163454732882515
0.49788711902261606,10.194931911447696
0.531350662313705,10.22592393667116
0.5963353691565085,10.256123226777571
0.6826671600062085,10.292158161200073
0.7169226245273741,10.322736265038994
0.7361925987402227,10.352969305945315
0.6649088147542606,10.388629650648207
0.7117874241797081,10.420072095624755
0.7675632646303638,10.452624068238988
0.6535976920216956,10.484701112250916
0.7540654157830087,10.517085564600466
0.6313178297272702,10.54923868305217
0.6535908087295113,10.584956761013874
0.7286395311064295,10.61264142120387
0.7503844594572386,10.651292477360789
0.5576090354444795,10.67796180702765
0.6709645349912557,10.711624833441544
0.4691680357564826,10.74120461777693
0.770665039491799,10.77436130652108
0.6846372398964017,10.806594024034933
0.7769794083021249,10.841586826800013
0.7386557306511219,10.871613370563917
0.6911282344238786,10.905319486479371
0.7036084808902063,10.94175519033746
0.7631869093128559,10.967978236691918
0.7060218295546298,11.002031685646804
0.778212827662117,11.03145388032898
0.8560052826648435,11.068683956708433
0.8033955242604713,11.100134920569674
0.8917186408818294,11.130857507733758
0.8355237650845853,11.166595998771012
0.9180582969837495,11.194258948242089
0.8729200872512732,11.228402756400072
0.6564399329856438,11.2629475758176
0.7043363145928097,11.294057181290054
0.7770651986786086,11.322383472518295
0.9560606308371268,11.358054730577102
0.7710254388718968,11.390071160589203
0.788788579709896,11.423239828707372
0.9174558524526945,11.458039674564452
0.9358876554655353,11.48519334923743
0.9542367285268728,11.516493894632438
0.8583240366327387,11.549579139291133
0.9677064027029154,11.585506566059358
0.9494988927545827,11.616924702605113
0.8536263166871249,11.64488475728114
0.8605580646062142,11.677542971191958
0.8883226578632216,11.716218692348097
0.8725493219015903,11.744582260986501
0.8693952682575176,11.77617037359547
1.0196042563374887,11.81066929065005
0.8690754457879561,11.840036974045141
1.0436741786554926,11.875410840479091
1.0982061249575794,11.904558573229892
0.8664185759573788,11.939578918190897
0.992091021274476,11.969435302449291
0.997970661590081,12.0043236135486
0.9745508320840219,12.037330388897157
0.9861715823042072,12.070638157982078
1.0390044663679985,12.100861895920357
1.0221113513279325,12.135134600448716
1.0263454619902428,12.162552886946774
