# Force,Distance
48.08189165469975,16.636549255530138
47.14597598778141,16.553112484702787
45.219621308949904,16.464673001451413
43.44654839386193,16.385128173573985
40.73719894256493,16.323315101845836
37.75867202058422,16.245021135435863
34.57813033928542,16.170392725640657
31.650010168031162,16.098635629451536
28.382889267822023,16.024808351663886
25.313863073455742,15.951053598000836
22.69231689078728,15.872631073339651
19.9047059888973,15.794302057571365
17.457112250220234,15.726210202054045
15.340576949084467,15.641629044116321
13.469305055520035,15.560311071784358
11.85192285397908,15.471723286393107
10.372387774779508,15.38177079207357
9.075740846441848,15.296051210804361
7.9414490539766005,15.202357883256752
7.18656548727342,15.113124221992578
6.191432244591175,15.03349080773323
5.585099478544975,14.93425384125106
5.009499251869165,14.84288539146483
4.3930161579369384,14.756858599235553
3.9130354952291526,14.660751216256148
3.685117202939655,14.562807784868202
3.031127226790886,14.463987074286099
2.7067128353122953,14.369871202797984
2.4537057647453846,14.285081147999268
2.1807751394905655,14.184614146863435
2.114061491946398,14.088347623659669
1.9003791443574694,13.992333178266595
1.7048705081791393,13.892711427522656
1.501012356630054,13.797092000710453
1.323270601396184,13.71195487160075
1.23738304865026,13.613314703458844
1.2030896637978932,13.516215996767126
0.9301592157337777,13.416131698185868
0.9121556760177154,13.319737264408545
0.7860819618502993,13.223657106092016
0.6611944952215174,13.135318313016732
0.6462229581182051,13.035908441269946
0.5383997307009153,12.937016635889723
0.5399724685760836,12.839051675058183
0.4628741487374725,12.741044885875315
0.37663411280536707,12.651925263579646
0.28941828052170265,12.560290086739883
0.1770473995800399,12.457343555584455
0.3741106392546694,12.356289013162723
0.24000904728306652,12.259777389840252
0.0944546152499637,12.166923580804337
0.10371002638965421,12.066567612071843
0.0861143650408147,11.971512133050457
0.15815015454660408,11.885314741701421
0.19960951076698233,11.788524449529206
0.3141419118215997,11.68702346622759
0.2518279232837435,11.584833630017776
0.13020214016274256,11.496890342719123
0.09641782207262402,11.394002207287269
0.3415761965492313,11.293869036574312
0.26632385241977796,11.206286921969038
0.16035596707955854,11.111659538638662
0.29000816706744065,11.014472263477685
0.3595467585921944,10.913400392847043
0.48555016361432246,10.812714904353617
0.26649212330105254,10.723241668263107
0.365042915622628,10.614264982944535
0.21731341002373114,10.534703429519691
0.3514962200431003,10.433460309573686
0.3408304402746681,10.336875835317079
0.41788150504110216,10.238965097921827
0.4299887866895246,10.14257694656183
0.39790187182712095,10.0445596110733
0.45804797687825993,9.946038481356862
0.6014143405537661,9.853479698165591
0.4556521536490543,9.764245997769413
0.46104844405628054,9.665713818121764
0.5891584094356535,9.568136821094926
0.40217819820416384,9.475011885578075
0.4555141053327092,9.375914472355834
0.5318828819437342,9.2732901442121
0.5239734897495927,9.176284125439286
0.525447386667621,9.077592641142044
0.43707819375886436,8.991466925024673
0.4097815818966355,8.895466712835983
0.34042788299789833,8.800393390579224
0.5432961859317014,8.701372378197663
0.34609413233299885,8.601734192689744
0.36151569895801267,8.512980468357469
0.39869244205257937,8.41868738870457
0.42000105002336413,8.316432842794207
0.14631288699110687,8.219674171388252
0.2843121123315813,8.118587268801292
0.23845708206744626,8.01923527162916
0.08633881899511613,7.93647725321226
0.24498113879167252,7.836834507011005
0.25381785835276194,7.730898891335864
0.1838729437133053,7.637509322130828
0.07814783065454438,7.546261126331737
0.2237007065399741,7.446783980251949
0.08154665104081267,7.357723504107982
0.16975320241586436,7.387474542480943
0.25873237789505255,7.491878432605654
0.17380507241929732,7.586117120072554
0.17683352331290064,7.589546096449059
